,5. Students % Hispanic: ,6. Students % White:,8. Students % Asian:,11. Students % Economically Disadvantaged:,16. Students % Gifted and Talented Education:,17. Attendance Rate (2017-18):,18. Annual Dropout Rate Gr. 9-12 (2017-18):,47. Staff % Teachers:,54. Staff % Minority:,57. Teacher % With 5 or Fewer Years of Experience: ,60. Teacher Turnover Rate:,78. Operating Revenue % Federal:,92. Expenditures % Basic Education Services: ,94. Expenditures % State Compensatory Education:,Racial Dif Stu/Tea,target,"DISTSIZE_1,000 to 1,599","DISTSIZE_1,600 to 2,999","DISTSIZE_10,000 to 24,999","DISTSIZE_25,000 to 49,999","DISTSIZE_3,000 to 4,999","DISTSIZE_5,000 to 9,999","DISTSIZE_50,000 and over",DISTSIZE_500 to 999,DISTSIZE_Under 500,COMMTYPE_Charters,COMMTYPE_Independent Town,COMMTYPE_Major Suburban,COMMTYPE_Major Urban,COMMTYPE_Non-metropolitan Fast Growing,COMMTYPE_Non-metropolitan Stable,COMMTYPE_Other Central City,COMMTYPE_Other Central City Suburban,COMMTYPE_Rural
626,69.8,29.1,0.0,70.9,5.4,95.7,0.0,52.0,41.8,31.9,25.0,8.9,39.3,10.6,27.0,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
627,54.9,43.4,0.0,53.1,6.7,96.5,0.0,59.9,15.7,22.9,12.8,7.7,42.8,10.0,24.6,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
628,26.5,63.8,0.8,51.8,8.6,95.0,0.0,44.7,14.8,33.8,13.8,8.8,41.2,5.7,12.156250000000002,46.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
629,56.1,40.5,1.0,78.9,1.7,95.3,0.0,48.2,26.6,23.9,20.1,15.8,31.4,20.8,20.937500000000004,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
630,94.6,4.5,0.4,89.1,9.4,94.4,2.4,44.3,84.1,40.7,15.4,12.4,42.0,9.1,10.0125,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
631,21.3,65.3,0.3,45.0,6.1,96.3,0.8,48.4,7.7,17.6,13.3,5.0,42.7,8.5,16.44375,52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
632,44.6,52.5,0.4,59.0,4.0,96.4,0.0,56.5,12.0,26.4,13.6,6.6,48.6,5.5,21.4875,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
633,17.8,73.7,0.6,34.0,1.5,97.1,0.0,59.6,10.2,5.9,4.0,4.8,48.3,5.6,12.275,68.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
634,57.2,31.7,0.7,66.1,3.3,95.7,0.0,59.3,21.8,26.8,18.7,9.7,43.9,7.5,25.21875,46.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
635,17.2,70.1,0.1,39.1,5.2,96.2,0.0,53.4,10.5,35.8,20.6,7.8,40.2,6.5,10.51875,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
636,35.3,22.2,0.0,74.5,8.5,96.2,0.0,55.4,20.4,41.2,35.1,11.1,36.3,13.2,37.1,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
637,41.2,51.2,0.8,65.7,5.7,96.0,0.0,51.8,21.2,27.0,28.6,9.1,41.7,10.6,20.95,53.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
638,10.6,77.0,0.5,49.0,2.5,95.8,0.5,56.8,15.0,18.4,10.8,4.1,35.2,7.9,6.7687500000000025,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
639,14.0,74.2,1.2,53.6,6.4,95.6,0.4,50.9,14.2,24.5,22.7,5.8,39.2,7.2,8.6375,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
640,17.1,58.3,0.0,84.4,3.5,97.0,0.0,53.5,14.6,44.6,45.2,9.3,38.6,11.0,12.18125,42.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
641,31.0,64.7,2.3,52.4,8.8,95.5,0.9,53.0,11.8,18.9,18.1,4.5,44.3,5.9,13.94375,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
642,74.4,17.9,0.3,86.5,4.2,93.9,2.3,54.2,38.9,63.4,20.9,12.4,46.5,9.6,27.05625,34.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
643,42.2,47.1,0.5,66.7,4.4,94.9,0.7,46.8,31.3,51.4,26.1,10.8,41.0,6.2,14.162500000000005,37.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
644,13.8,79.1,0.1,55.9,3.0,94.2,0.0,51.0,14.3,28.5,15.1,9.3,44.2,5.3,5.6437500000000025,39.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
645,10.4,76.8,0.0,71.8,4.4,94.5,0.0,46.9,14.1,40.6,22.4,13.2,36.5,7.0,4.9,29.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
646,39.2,40.7,0.8,63.3,9.2,95.4,2.3,38.9,25.6,36.5,21.8,18.7,30.4,7.8,19.3375,44.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
647,11.7,85.2,0.2,49.5,4.5,95.6,0.9,50.8,4.4,31.9,22.6,10.3,41.2,6.3,4.993749999999999,48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
648,51.9,27.9,0.0,79.2,0.6,96.5,0.0,57.1,19.7,27.6,35.1,11.2,42.0,11.2,30.075000000000006,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
649,28.8,55.1,0.9,71.5,7.7,94.8,0.4,46.8,21.0,20.6,24.5,13.5,37.8,7.5,17.48125,38.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650,45.1,24.6,0.9,68.9,2.9,94.7,2.4,45.3,40.9,44.4,14.1,17.5,30.7,11.6,23.88125,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
651,73.4,25.1,0.0,66.6,3.8,96.0,1.0,54.9,28.6,28.8,12.5,6.4,45.5,9.0,30.700000000000006,55.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
652,31.6,65.4,0.0,48.9,1.5,96.1,0.0,55.8,14.7,49.5,24.6,4.8,35.0,8.8,16.45,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
653,26.0,69.2,0.0,66.3,1.0,94.9,2.8,64.9,8.2,41.2,48.0,2.9,38.4,5.9,11.2875,40.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
654,46.6,47.5,0.0,68.6,0.8,96.8,0.0,52.8,18.4,21.8,18.0,4.7,36.9,10.9,24.875,28.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
655,57.4,39.7,0.1,61.5,9.3,95.1,0.6,46.5,37.4,24.1,18.6,9.3,42.1,8.9,20.30625,59.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
656,60.7,37.4,0.2,60.2,9.6,95.5,0.8,53.4,42.7,16.9,15.4,6.7,37.0,6.9,17.2,43.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
657,26.0,69.8,0.8,65.7,5.1,95.3,0.3,47.6,9.5,22.6,23.9,10.6,41.0,7.1,11.212500000000004,49.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
658,77.2,13.5,0.0,92.6,0.0,88.3,0.0,53.2,50.5,53.7,9.2,7.7,23.4,29.0,25.075000000000006,18.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
659,59.0,22.8,1.9,72.5,5.8,95.2,1.9,58.2,33.6,40.3,17.2,17.4,45.1,10.0,25.1,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
660,48.7,46.5,0.0,64.5,5.1,96.6,0.0,55.1,21.7,37.6,18.7,6.6,45.8,6.7,17.3875,44.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
661,64.2,28.8,0.2,79.0,7.2,95.3,0.3,44.1,35.5,45.6,28.0,18.5,38.7,9.2,24.875000000000004,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
662,37.4,55.9,1.8,34.1,4.3,96.3,0.1,55.2,21.4,34.5,13.9,10.8,46.0,6.6,15.78125,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
663,44.3,45.7,2.9,42.8,8.0,96.1,0.3,54.9,24.7,31.0,15.6,5.4,47.8,5.9,19.15,58.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
664,56.9,37.0,0.0,75.8,3.8,96.0,0.3,54.5,23.8,51.5,33.3,9.3,36.8,10.4,22.3875,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
665,31.5,66.2,0.1,41.3,7.4,96.6,0.0,51.6,12.1,29.8,18.8,10.4,42.5,5.2,14.68125,64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
666,41.6,57.1,0.1,34.4,5.2,96.3,0.7,62.2,18.3,14.5,7.9,3.3,47.5,8.6,18.606250000000006,61.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
667,66.3,32.4,0.0,73.2,9.2,96.4,1.0,54.4,34.8,21.1,24.9,8.5,34.2,11.9,24.55,34.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
668,63.2,32.3,0.5,69.8,7.9,95.2,1.3,50.5,38.5,34.2,11.6,12.5,34.3,10.5,26.14375,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
669,24.5,74.3,0.0,18.2,0.0,96.3,0.0,60.9,17.8,54.1,7.0,3.5,45.9,9.4,10.15,73.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
670,75.7,23.3,0.0,77.7,5.8,94.3,0.0,49.8,39.2,67.5,41.1,32.1,44.0,13.6,21.800000000000004,30.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
671,35.1,42.3,0.5,71.9,1.3,96.2,0.0,55.3,25.6,28.8,13.3,11.8,33.0,15.1,20.69375,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
672,18.3,77.2,2.4,54.1,3.8,95.0,0.8,53.1,6.8,20.4,44.3,6.6,44.4,10.1,5.775000000000001,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
673,5.4,58.3,0.7,74.2,8.6,94.1,0.8,47.5,38.3,31.4,22.4,12.5,36.8,14.2,7.931250000000001,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
674,68.2,30.3,0.2,57.2,5.7,94.7,0.7,53.0,36.9,29.1,24.9,4.3,46.3,5.9,26.225,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
675,34.1,64.7,0.8,36.1,8.6,96.3,0.0,53.0,30.8,9.7,5.0,3.7,45.1,5.1,17.299999999999994,65.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
676,34.3,64.4,0.8,47.1,15.3,97.0,0.0,61.5,12.4,16.0,2.7,6.4,44.3,7.2,16.15,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
677,63.6,18.3,0.6,77.5,1.7,93.2,2.3,44.2,48.1,33.1,25.6,16.3,38.6,9.4,24.575,37.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
678,51.5,43.5,0.0,56.3,7.3,95.8,1.0,49.8,32.0,39.8,16.6,9.6,42.0,11.8,18.800000000000004,49.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
679,68.6,21.6,6.7,71.8,5.0,96.5,1.4,48.7,44.3,31.7,15.5,13.9,30.8,11.2,24.31875,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
680,30.1,55.3,0.3,56.0,8.3,95.9,0.0,50.5,30.5,24.2,16.1,5.8,36.9,14.1,14.15,47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
681,97.2,0.7,0.2,81.2,6.8,94.1,0.7,44.0,97.7,15.6,5.8,15.1,42.5,12.5,0.9374999999999992,53.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
682,47.0,48.3,1.0,64.6,3.1,95.5,0.0,50.3,23.7,27.5,30.1,13.3,37.7,8.3,20.2,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
683,24.6,72.6,0.0,45.3,4.5,96.2,0.0,52.1,17.4,29.2,39.1,10.0,38.8,8.8,5.200000000000001,46.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
684,41.3,56.0,0.0,86.7,0.0,95.4,3.0,56.6,30.6,23.2,63.3,6.7,41.4,8.2,17.474999999999998,26.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
685,41.8,21.0,0.6,70.7,0.0,96.6,0.6,53.5,35.1,80.7,49.9,10.1,45.9,10.7,25.925,39.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
686,44.0,18.2,11.4,60.8,10.4,96.0,0.7,64.2,36.7,65.2,25.8,8.5,57.3,7.7,24.325,50.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
687,7.9,89.4,0.7,22.1,4.8,96.9,0.0,59.2,9.3,13.7,6.1,3.7,52.2,3.4,3.7937499999999975,70.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
688,23.9,56.3,4.4,34.8,11.3,96.7,0.1,47.7,19.6,25.2,12.8,6.5,48.2,8.9,15.5875,67.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
689,55.5,14.8,0.1,90.0,2.6,95.6,1.6,45.6,40.6,31.9,20.3,12.5,36.1,13.6,27.93125,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
690,15.9,78.2,0.3,26.4,9.9,96.9,0.0,50.1,5.7,23.0,21.1,5.7,47.3,5.1,8.231250000000001,61.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
691,20.7,45.7,0.4,77.3,9.7,96.7,1.1,55.1,13.4,49.4,20.5,11.8,21.8,23.6,22.375,39.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
692,48.2,40.7,0.1,59.8,6.9,96.7,0.0,49.4,19.9,22.4,19.4,12.0,38.9,12.0,24.44375,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
693,31.1,59.7,0.0,63.9,3.9,95.8,0.5,57.6,10.6,35.5,27.2,16.4,35.2,12.3,16.26875,34.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
694,23.8,70.6,0.6,49.5,12.5,95.9,0.9,58.2,12.1,50.8,17.7,4.6,44.1,5.9,9.850000000000003,42.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
695,60.6,8.8,0.4,77.0,9.3,94.3,5.4,42.5,51.7,50.9,25.9,16.6,42.2,12.9,28.3625,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
696,17.9,76.1,0.1,37.6,4.4,96.3,0.2,46.0,10.9,48.0,21.7,23.2,41.0,7.1,10.112500000000002,47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
697,18.3,75.2,0.2,57.4,5.0,96.7,0.4,48.9,10.9,21.4,17.9,10.7,38.1,5.4,10.1,52.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
698,30.9,65.2,0.5,59.8,11.2,95.2,0.4,50.3,22.4,37.9,11.3,9.2,39.4,13.6,13.343749999999998,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
699,18.9,70.8,1.4,27.4,9.2,96.3,0.0,54.4,12.4,26.1,15.2,6.8,47.2,4.3,9.043750000000003,59.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
700,32.0,28.9,0.5,80.9,5.5,95.1,2.6,47.6,27.6,42.7,28.5,15.1,38.8,10.2,23.843750000000004,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701,28.4,64.2,0.5,34.5,4.0,96.3,0.3,57.7,12.5,30.9,22.8,7.0,45.9,4.6,14.781249999999995,54.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
702,22.9,69.1,0.3,37.9,9.6,96.6,0.0,57.0,15.4,32.8,20.6,6.3,40.0,8.2,9.218750000000002,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
703,25.2,69.6,0.0,74.4,3.2,95.1,2.4,43.8,5.1,30.4,12.8,10.1,35.7,19.7,14.7,38.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
704,37.0,60.6,1.4,24.6,8.0,96.3,0.0,50.7,30.3,9.4,8.2,0.5,41.2,2.2,15.074999999999998,66.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
705,64.0,34.5,0.1,58.1,6.0,95.3,1.3,48.5,37.1,15.2,10.6,9.4,39.7,9.7,21.85,43.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
706,47.3,51.6,0.3,41.6,11.1,95.3,0.0,53.2,41.2,22.6,14.1,5.4,40.9,6.2,9.86875,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
707,82.2,15.9,0.0,76.4,5.8,94.6,2.4,46.4,61.0,40.3,24.3,12.4,37.6,8.1,19.89375,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
708,70.8,27.2,0.2,57.6,7.4,95.0,0.2,51.2,49.4,30.5,16.2,11.5,41.8,10.9,20.0625,43.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
709,60.9,31.2,0.6,51.2,5.1,95.5,0.0,45.4,49.5,37.6,12.8,9.7,42.8,7.3,14.3125,57.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
710,47.5,49.8,0.0,72.8,3.3,96.0,0.0,52.7,22.0,28.6,14.8,20.1,24.9,12.5,21.125,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
711,62.4,27.4,0.7,48.9,5.7,97.5,0.8876879699248121,60.4,31.0,23.5,16.7,9.0,53.2,14.0,27.13125,55.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
712,62.9,24.7,2.4,47.1,4.5,94.4,2.0,57.4,46.5,40.6,27.3,8.9,52.5,7.1,19.33125,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
713,49.8,48.2,0.1,40.0,6.0,94.9,0.4,59.3,22.4,32.7,15.9,3.4,54.4,4.5,19.73125,43.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
714,48.7,32.7,0.2,76.6,4.1,94.9,1.0,50.3,31.4,33.9,21.2,9.5,45.5,12.3,24.525,43.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
715,26.9,63.6,0.6,56.7,9.3,96.2,0.0,54.9,8.8,25.6,5.7,5.9,44.0,7.2,16.0625,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
716,49.2,38.6,0.8,72.0,5.0,95.8,1.9,46.2,23.7,39.5,25.7,20.0,32.3,12.4,23.89375,42.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
717,25.6,70.4,0.0,52.2,6.5,96.4,0.0,52.7,14.4,31.5,6.7,4.8,38.6,5.8,14.199999999999998,45.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
718,57.3,41.2,0.0,73.3,6.1,94.3,0.0,49.6,27.5,45.0,44.1,15.0,34.0,17.4,25.575,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
719,27.7,70.5,0.9,44.2,7.7,95.9,0.0,54.1,10.1,24.0,11.8,15.0,33.3,7.5,12.80625,65.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
720,32.1,42.9,0.9,94.7,0.6,94.4,0.0,43.7,20.0,40.4,33.8,10.1,18.4,27.8,24.03125,29.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
721,27.7,71.3,0.0,60.4,1.0,96.7,0.0,57.7,12.5,7.2,14.3,6.8,43.4,8.0,14.1,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
722,45.9,42.3,0.8,62.2,3.8,95.0,0.0,45.4,35.6,31.6,20.0,13.1,38.1,10.4,19.4,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
723,58.2,31.6,0.0,77.8,5.1,95.9,0.0,49.0,36.3,39.9,44.1,9.1,33.9,11.6,19.3125,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
724,32.7,64.3,0.0,23.5,6.6,95.0,0.0,45.9,22.7,20.6,4.3,1.6,44.0,3.6,12.5875,49.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
725,17.7,76.5,0.8,51.7,6.8,95.7,0.2,48.8,7.0,22.4,19.9,9.9,40.3,7.6,8.962500000000002,44.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
726,33.3,61.4,0.5,64.7,5.6,96.4,0.8,54.3,9.6,32.6,21.8,16.3,35.3,8.7,17.518749999999994,49.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
727,14.5,79.7,0.0,66.7,2.9,94.3,0.0,63.2,8.2,36.6,15.1,8.6,41.8,9.9,6.262499999999998,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
728,12.6,80.8,0.0,61.7,6.0,97.1,0.0,56.5,10.7,31.5,26.9,8.8,43.7,9.4,7.950000000000002,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
729,15.7,83.7,0.0,54.1,5.8,94.7,0.0,60.6,0.0,48.9,33.9,9.1,37.0,6.2,7.999999999999999,32.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
730,10.1,85.5,0.0,51.9,6.7,96.5,0.0,54.3,0.0,40.3,18.1,8.4,37.7,7.6,6.275,55.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
731,36.6,47.2,4.6,40.3,7.6,96.2,0.2,49.4,30.3,32.7,13.9,8.0,46.0,12.1,14.2625,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
732,15.4,77.3,1.0,25.3,7.1,95.2,0.7,55.4,11.9,21.3,11.2,5.9,47.9,3.2,6.406250000000003,64.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
733,37.0,51.9,0.6,60.1,5.4,95.0,2.9,44.8,27.1,39.7,18.8,9.9,43.5,8.1,14.406249999999998,45.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
734,35.1,58.7,1.0,47.4,4.6,95.9,1.5,54.6,18.7,38.0,20.3,9.1,46.5,5.6,13.54375,52.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735,41.2,56.3,0.2,65.3,6.2,94.9,0.4,47.4,18.6,37.3,15.7,10.2,45.1,8.4,15.9375,34.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
736,59.6,32.2,1.9,68.3,7.5,94.8,1.0,49.0,34.4,41.0,16.0,9.9,44.5,7.2,19.99375,42.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737,73.5,16.4,6.7,66.5,5.0,96.1,0.0,50.0,36.6,38.8,17.1,12.7,44.6,9.4,30.543750000000006,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
738,56.5,41.5,0.4,43.3,5.8,95.6,0.6,55.3,24.4,36.5,39.4,12.7,39.1,4.8,21.6875,49.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
739,18.7,34.7,0.7,87.4,3.3,95.4,0.0,43.8,29.5,26.4,16.7,16.3,30.2,14.4,21.48125,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
740,13.7,63.6,0.2,68.7,2.1,95.4,0.4,50.6,21.1,20.9,28.8,10.1,43.7,8.8,13.175,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
741,25.3,71.6,0.0,71.0,15.4,96.1,0.0,44.2,10.5,47.1,0.0,15.7,25.7,9.6,13.575000000000005,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
742,17.5,71.6,0.5,64.1,5.6,95.3,0.0,59.2,8.2,24.1,14.8,9.0,44.6,13.9,9.93125,46.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
743,14.2,72.4,0.5,61.9,7.2,95.3,0.0,53.9,11.4,35.5,12.2,7.7,36.7,9.4,6.906249999999997,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
744,12.9,66.2,1.8,52.9,5.2,95.8,0.5,62.3,15.3,23.4,20.7,14.0,34.1,5.3,12.724999999999998,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
745,47.8,18.7,1.1,80.1,5.5,95.4,0.8,42.5,43.6,51.8,25.7,18.0,36.2,16.6,27.11875,37.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
746,21.8,74.4,0.9,59.0,5.9,96.8,0.0,65.2,1.0,15.4,11.0,9.2,42.8,8.4,12.031249999999998,64.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
747,17.3,73.4,1.3,40.1,5.2,96.7,0.3,59.1,11.4,26.2,9.6,6.1,50.8,6.8,10.468750000000002,57.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
748,15.2,73.5,0.0,52.0,7.1,96.5,1.7,60.4,8.1,18.4,12.0,9.2,42.5,7.7,8.825,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
749,14.8,74.2,0.9,41.5,5.4,96.4,0.0,68.0,10.4,23.6,9.2,3.4,50.4,3.5,9.806250000000002,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
750,31.2,61.5,0.2,59.6,7.1,95.4,0.0,52.1,15.6,33.6,14.7,5.4,41.1,6.4,13.9875,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
751,51.5,25.1,0.7,77.9,7.6,95.6,1.3,47.9,37.9,42.0,19.2,13.0,43.6,9.4,25.86875,42.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
752,19.3,68.0,0.2,73.4,8.8,96.4,0.0,48.4,12.7,26.3,15.8,11.7,38.2,9.8,12.437500000000002,39.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
753,30.8,64.6,0.0,52.0,8.4,96.2,0.9,56.3,16.2,38.2,16.7,6.2,44.0,10.8,14.425,42.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
754,24.3,47.7,0.2,75.7,6.8,95.7,0.0,51.1,21.3,37.4,28.8,11.0,35.0,11.5,19.112500000000004,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
